client_id,Delinquent90,MonthlyIncome,Age,NumberOfOpenCreditLinesAndLoans,DebtRatio,RevolvingUtilizationOfUnsecuredLines,NumberOfDependents,NumberRealEstateLoansOrLines,NumberOfTime30-59DaysPastDueNotWorse,NumberOfTime60-89DaysPastDueNotWorse,NumberOfTimes90DaysLate
624,0,3164.337120549574,39,1,0.634063309733182,1.1746045259349163,0,0,1,1,1
625,1,3575.5074656169973,50,2,0.34019175404807095,0.5233124025231688,2,0,3,2,1
626,0,1397.2527178689995,62,9,0.5537872031941385,0.9627344731439684,2,1,0,1,0
627,0,4213.092063460865,64,8,1.561456512111378,0.14754216315860685,1,3,3,1,0
628,0,3298.182128823892,34,2,1.1241088356607978,0.6887809666584285,3,1,1,2,2
629,0,2798.8377549973316,67,4,0.7425807444352973,0.9723687550335828,4,1,4,0,1
630,1,1425.8053892815894,50,7,1.4428401689504988,1.1134069173028718,1,2,3,2,0
631,0,3389.8759247757084,24,10,0.20957763517334488,0.9959705542100463,1,0,1,0,0
632,0,10719.946815038384,65,5,0.5316148494680557,0.09251633628135036,1,0,2,2,0
633,0,1399.570717270891,27,13,0.4911753618974768,0.47860769250274426,4,0,0,1,0
634,0,3824.492639476698,48,13,1.7751197556859775,0.10600324316092896,0,2,0,0,0
635,1,1852.7925899648635,58,10,1.3003675900676923,0.1756746347817417,4,1,4,2,2
636,1,2235.933137522641,32,6,1.150236091860542,0.8266014729676067,3,2,4,0,2
637,0,649.2210210485304,33,12,0.10847444100060394,0.8702469257584529,2,2,0,1,1
638,0,9537.57554850331,43,10,0.41332700355275753,0.9397787851643702,2,1,1,2,1
639,1,1051.2418506806744,62,7,1.180420198054233,1.0452750302640121,4,3,0,2,2
640,1,3819.7656177679073,31,6,0.7455228550188318,0.9003461887479863,3,3,1,2,2
641,0,3940.208309813788,52,11,1.6712766522544034,0.9710023309226268,1,0,1,1,0
642,0,4898.763018946895,42,8,1.4000311725409884,0.10630826629677113,0,3,1,1,2
643,0,1310.0324609431932,26,3,0.8605529237670039,0.31971542300749334,3,0,2,0,0
644,0,7492.8727219294005,54,13,1.3741754618150597,0.7651824393815326,0,0,0,2,0
645,1,2518.889666009415,60,1,1.7581873505045766,1.0368441003185467,0,2,4,1,1
646,1,3081.969262738919,48,10,0.8836674019925,0.055175143680607996,4,0,3,2,2
647,0,1202.27311196496,29,9,1.1922940094105068,0.6418237434338022,2,1,3,1,0
648,0,1436.4545252237797,28,8,1.6617298456042018,0.8288805092690568,3,0,0,2,0
649,0,753.6734467216895,40,1,0.5227469254614946,0.0840483824979052,1,1,3,0,0
650,1,511.05810234119133,44,7,1.6071484532326732,0.5115588911863961,0,3,4,2,1
651,0,9424.884658750863,46,12,0.26582600151407054,1.0799801135912512,0,3,0,0,2
652,0,649.0578838003387,32,4,1.202361889998999,0.8223547301842374,1,0,3,0,0
653,0,3195.3785399578924,44,9,1.4308248635948333,0.3233071178646869,0,2,1,1,0
654,0,11216.039752373466,34,12,1.1448305727291244,1.0306982990766995,2,1,3,1,0
655,0,3378.3637854153963,53,13,0.9424091670593231,0.45023613692094144,1,1,2,2,0
656,1,1182.2477202813786,58,7,1.1494900698736663,1.0313463718156684,2,2,4,1,0
657,0,11605.648343591609,51,5,0.3578283049250558,0.39378519878674134,2,3,0,0,1
658,0,6181.003998594895,21,10,0.4664702075613712,0.7288682885156212,1,1,1,0,1
659,0,585.5317178412954,67,7,0.5588288847257813,0.5064810779100092,2,0,1,1,1
660,1,7322.186984426041,22,9,1.1162248790710647,0.36604880836832704,0,3,1,1,2
661,0,5969.440147982621,67,10,0.8512318253666198,1.0695411964976496,1,3,1,1,1
662,0,8708.389860192778,22,10,0.5156089322259272,0.265732734230415,4,1,1,0,0
663,0,5249.094007025834,45,4,1.6007758646457861,0.14753332992112755,4,2,0,1,1
664,0,1531.1589768568588,25,10,0.7356671284984798,0.4432159793275094,2,3,3,1,0
665,1,5337.856353205992,25,8,0.8582539226908149,0.8752850197878026,4,2,2,2,2
666,0,6142.544056430324,53,13,0.7964918301332907,0.9785463468727239,2,1,4,1,0
667,1,7813.234539603369,55,9,0.40930302397047946,1.1985548755767794,0,3,3,2,0
668,0,2775.201687079659,26,12,1.3437659262313966,0.3908163655628396,4,3,0,0,2
669,0,3090.9166259641815,66,13,0.8623790458570586,0.5191332438009745,2,2,0,2,1
670,0,3902.460563272766,36,13,0.12763708681762137,0.20734446973407022,3,0,2,0,0
671,0,3575.262081523465,35,10,1.7388232940116548,0.7111027190664886,3,1,2,0,2
672,1,3103.835804431482,34,8,1.4867981397122032,1.1972170428523548,1,2,1,2,0
673,1,1978.2942145922843,42,2,1.3300509019560656,0.8560131616387572,3,1,3,1,2
674,0,1258.0155372395348,29,6,1.5774561798814992,0.7344947664753775,2,2,2,1,2
675,0,5305.084529996088,40,7,1.6415723311294355,0.5012244568600631,1,2,3,1,1
676,0,7397.201365535208,30,11,0.6737325008535457,1.102593574328388,1,0,0,2,1
677,0,3752.003420976866,23,8,1.1386297533083876,0.6214540855499018,3,2,4,0,1
678,0,3508.3494211914294,38,6,1.1349732756495101,0.2045219503100207,1,2,1,0,1
679,0,12785.742420798328,52,2,0.5544094369780148,0.4701852326790035,0,0,2,0,0
680,0,5818.919504938254,56,10,0.47731882746001425,0.12724166917493193,4,2,2,2,0
681,0,3317.963276682358,37,6,0.29364233319233757,0.2822758933420988,1,2,4,0,0
682,1,2864.5937246379667,36,1,1.2208341330579697,0.07031909814989903,3,0,1,1,2
683,0,2607.681080331209,58,4,1.4275622847523257,0.5712719039751879,3,2,1,1,0
684,0,4314.538159083174,53,12,1.3936200651789064,0.7797213046945667,4,1,1,0,1
685,0,4313.234447290866,60,2,0.6376681412144564,0.4447863317357439,3,1,1,1,2
686,0,7609.357465742655,63,6,0.4489417457908438,0.5334390372310687,3,2,0,0,2
687,0,1576.1341086040463,59,7,0.8711441033728573,1.1530906637712621,4,0,0,0,0
688,0,7776.17463039548,65,2,1.029582882408868,0.9147575898111527,4,0,1,0,0
689,0,5624.151030891791,40,3,1.6624481175465446,0.6719851324866939,0,1,2,2,2
690,0,2390.5691209137085,39,13,1.587199362265892,0.377222006378599,3,3,1,1,0
691,0,1810.2992026834409,36,8,1.657299163213107,1.0815463185889445,0,0,1,2,0
692,1,5576.8830433586645,32,3,1.5454460547311653,0.32036168441275836,4,3,3,1,2
693,0,3760.215641462968,56,3,1.739788047541729,0.4241441400941786,0,0,1,0,2
694,1,1251.0519011619767,54,6,0.8913499951873977,1.0954245365863906,1,1,4,1,2
695,1,3139.678024490933,58,10,0.18070494563626044,0.6589733635778332,0,1,3,2,2
696,0,5996.715616683026,28,10,0.24205545465241302,0.9036656418306731,3,1,0,1,0
697,0,5880.766683727215,44,3,0.7634694410129833,0.729356513288331,0,0,1,0,0
698,0,4258.681105362793,31,10,0.5380680551640954,0.8014550903609193,0,3,0,0,0
699,0,5783.697576390328,62,12,0.38889900531381444,0.39429078524204936,2,1,1,2,0
700,1,4686.622802501913,33,3,1.7204464166647024,0.3275778708706623,4,3,1,1,2
701,0,4241.315927649016,27,1,0.43221330029805816,0.420866199243965,2,2,0,2,0
702,0,1919.9657498040165,47,13,1.7309447629358927,0.22875779869593582,2,2,0,1,1
703,0,6172.242194142658,62,7,1.393426028546052,1.0554615200844284,3,1,2,0,2
704,1,3651.406363408304,64,11,1.1896076426128799,0.37573397323763114,2,2,3,2,2
705,0,7109.425661591662,25,5,1.2492322321519431,0.6957128035765423,1,3,1,2,0
706,1,5603.086941785995,36,4,0.6635063502205107,0.96077058891258,2,3,4,2,1
707,1,664.382561605271,28,3,1.1989259646990797,0.9513977257820705,0,3,1,2,1
708,1,3152.8041844460713,35,3,0.417376601078151,0.5541441973718217,1,0,4,0,2
709,0,2525.873623343524,46,7,1.694099235311165,0.5976959048747345,3,2,1,2,1
710,0,1948.371745080715,34,2,0.613048677933009,1.1939070112752785,1,1,2,0,0
711,1,4316.699713169002,24,11,0.5338170708990216,0.8257870985258776,0,3,3,2,2
712,0,1779.4314662029026,44,7,1.3089767569300677,0.986834209585565,0,3,0,0,2
713,1,1249.0840049084854,23,12,1.2159628207125093,1.0879370646021167,4,3,4,1,1
714,0,1263.766347079923,31,7,0.867208161183619,0.9557283116637401,1,0,1,2,0
715,1,1382.8794847719923,21,4,1.1751585989743367,0.2629562466966027,0,1,2,0,1
716,1,4165.489428381339,25,7,0.3711382219934554,0.696496343798208,3,2,3,0,2
717,1,12763.92288562358,41,3,1.2446581225833235,0.1671782809117266,2,2,3,2,2
718,0,2239.9181838340096,60,11,0.5600381818318296,0.8008604455485981,2,1,0,0,1
719,0,8122.99446218872,57,10,0.5638211603499774,1.1486518424159826,4,0,4,1,0
720,0,1376.4539872543146,25,2,0.3757058894044338,0.639641873945128,1,0,3,2,1
721,1,2337.29677524827,22,8,0.6650411295614799,0.5479183667979323,2,2,4,1,2
722,0,8071.350768478007,36,7,0.6631268025292578,0.09121916413088765,3,1,2,1,2
723,0,5782.148489887914,51,3,0.8721043198938577,1.1537407006786033,3,1,3,1,0
724,0,5905.744898433597,56,2,0.4237131579327941,0.1684530867496826,1,3,2,1,0
725,0,7078.301546703648,59,10,0.4281128114699027,0.09724095730057397,3,0,4,1,1
726,0,13018.289013359818,37,4,1.0209555718274883,0.33297660323067924,3,3,4,1,0
727,0,5327.91582265699,28,7,0.31909158793980774,0.12535999900613978,0,1,4,0,2
728,0,1150.3842688362731,22,4,1.2711249135810196,0.5733855187735266,0,3,2,1,0
729,0,7401.3984016011555,27,9,1.704710113966414,0.6435009714456792,3,3,3,2,1
730,1,6716.161437842574,24,1,0.825552556829443,0.4094554413828715,0,2,1,2,2
731,1,7724.795982801387,61,5,1.6318790323561505,0.10860455496111897,4,1,2,0,2
732,1,2067.789030508783,33,8,0.26713820491396956,0.1783404234866107,0,0,3,2,2
733,0,3973.5667057912806,59,6,0.17302796653859578,0.49218003468841726,4,0,0,2,0
734,0,831.962697114663,46,8,1.326327091773528,0.11960771845051654,3,3,3,0,2
735,0,2069.7514248383522,46,3,1.3937366740685442,0.8529181844514004,2,0,0,2,1
736,0,3100.3332401855782,42,6,1.5331990096417771,0.28807362275353376,1,1,2,1,0
737,0,2512.463945675902,59,10,0.19659005327996842,0.39738230410118425,1,1,2,1,1
738,1,7576.238227216511,23,5,1.4207419934266117,0.503244643754812,3,2,2,2,1
739,0,2465.1455277410196,25,3,0.740115845754189,0.52910107802952,3,3,2,1,1
740,0,19988.970597555992,40,12,0.6156739755597376,0.05190981382602061,1,2,2,1,0
741,0,2178.7712067437624,39,11,0.3941406662836048,0.17888092664850216,2,3,2,0,1
742,1,3651.4295929537325,46,9,1.7932267836742959,1.0421792483020098,4,2,2,2,1
743,0,828.4620968829538,55,11,0.20822810184206816,0.051418021888694355,1,1,2,2,0
744,0,4209.017369919761,48,11,1.505913624833599,0.6343924591848064,3,0,3,0,2
745,0,2603.4585017195523,33,10,1.1871405403338968,0.6129273074832893,0,0,2,2,0
746,1,16800.963285277423,36,7,1.349636755245174,0.4330582851622335,4,1,3,0,2
747,0,3563.725259079565,56,1,1.309919103867054,0.546026073168417,0,0,4,1,0
748,1,830.0900996766422,30,8,1.5593386246244103,0.9476683081555719,1,1,4,2,2
749,0,940.083296551799,44,4,0.41244651875538413,1.0173842621471998,2,1,0,0,1
750,0,872.7995761215807,46,11,0.10140184861896515,0.34940082492753755,1,1,3,1,0
751,0,2200.350102607774,56,7,1.1174984313735525,0.4208640071128893,0,3,1,0,0
752,0,2002.741206459859,54,12,0.7015596868496677,0.3288552809825826,3,3,0,2,2
753,0,15325.08658552609,42,8,0.31043846289913407,0.6018429106337249,0,2,3,1,2
754,0,1330.0094299684383,35,8,0.41643588197720605,0.8357471113076348,4,0,0,1,0
755,0,5111.573175197771,38,12,0.6639738311806789,0.3124908067829336,0,1,4,2,1
756,0,2675.3592802607336,40,7,0.2193967305073955,0.43034610336309664,1,2,3,1,1
757,1,5306.033734803694,31,5,0.19675244361836647,1.119942310227523,4,2,4,2,0
758,0,2018.8022616773892,50,5,1.657244633215155,0.10585468332400179,0,1,3,0,1
759,0,768.8472273874379,30,12,0.6305746739012835,0.5798850460255012,0,1,4,0,2
760,0,1483.30546490217,51,10,1.7697921857050944,0.8682917478362945,3,1,0,2,2
761,1,2337.5768164442497,56,3,1.7394239141616799,0.22302211329109517,0,2,4,2,2
762,0,10015.733019252357,66,7,0.34237117995609345,0.10448012300630413,4,0,0,1,0
763,0,5788.062672908653,26,5,1.3153713149235244,0.20893617738431036,2,2,1,1,0
764,0,1525.1865167332999,56,9,1.1213683115160176,1.1066466725602853,4,0,0,0,1
765,0,3081.093636376457,25,1,1.274100024278761,0.06064874909429193,1,2,2,2,0
766,0,2105.3124654903604,36,10,0.26352470002460715,0.2665702710330546,0,3,3,2,1
767,0,599.9383352149883,29,10,0.42055213367874866,0.08597603983689123,4,2,1,0,0
768,0,1178.907041365507,28,3,0.23028572446649853,0.17722388769653374,3,1,4,1,0
769,0,5983.766800744247,29,2,1.127028148869021,0.7631716796225406,4,3,3,1,0
770,0,4420.101751132312,23,9,1.7772048289434548,0.32788474504994863,1,2,3,1,0
771,1,2597.7729853480287,59,4,1.2423737140185003,0.7045938579952783,2,1,4,2,2
772,0,5185.512418166595,23,13,1.3082946095372803,0.728724690181045,2,0,2,0,0
773,0,8109.631060010242,39,11,1.7737945706235778,1.0268506330532459,2,0,1,0,2
774,0,7811.463532609983,53,13,1.2526196420920535,0.05545260184865501,1,0,4,0,0
775,1,1106.2871212910784,67,7,0.16830867346839956,1.0313748782437218,1,0,2,2,0
776,0,11354.525773432384,61,13,1.573909521456216,0.7619869493910201,3,2,3,1,1
777,0,1269.3985640983865,27,1,0.7199530936439537,0.23715500902070122,0,2,1,2,2
778,0,6261.058010137494,67,4,0.10741815657501613,0.9388779963555766,1,3,1,1,0
779,0,972.078254949773,51,1,0.9622981018533949,1.0338152730591734,1,2,0,0,0
780,0,1498.9897054687217,29,9,1.6929255014896483,0.3424030063172809,0,3,1,1,2
781,0,6403.63579803927,42,7,0.5374621682314714,1.1066127330380828,0,2,0,0,1
782,0,1920.6310880781473,64,4,0.9355723941898278,0.5726260448434565,2,1,3,2,1
783,1,1864.8388954274787,39,4,0.3954207092300643,0.7439381224833197,0,2,0,2,2
784,1,12026.380123788309,29,9,0.19807754183294818,1.1823469636602901,1,1,3,2,2
785,1,1240.2959035917102,62,3,0.23692640941229243,0.46576649043507923,2,1,4,1,1
786,1,4528.86157483519,65,7,1.3359185401343041,0.9851332476931297,4,1,3,0,1
787,0,8306.312224265439,66,8,1.5689266002616533,0.41615898550272856,0,2,2,0,0
788,0,4439.012509109976,65,4,0.34360802672923485,0.9690955505777146,2,1,0,1,0
789,0,2740.4430227977905,62,3,0.5901415652777968,0.7408440066920388,0,2,4,1,1
790,0,600.149401087323,42,5,0.43155009499620645,0.2988090495092116,2,3,0,2,0
791,0,5485.995217230928,30,8,0.1456548207749275,0.5261300078576218,2,1,3,2,2
792,0,5427.1075838589695,50,4,1.0408333288078722,0.4152809795180959,3,1,3,0,2
793,0,4213.500001320215,31,5,1.2898676892340009,0.13982465204241845,2,1,0,0,0
794,0,4078.2380158517417,43,8,1.2013917175046198,0.08430998561465211,4,3,3,1,1
795,0,5715.8506001475735,51,3,0.7596910304138209,0.44845045371825804,0,0,0,1,0
796,0,1180.8309237616077,65,8,1.043517418097839,0.07188926999010957,0,3,1,0,1
797,1,2503.6967505363473,34,2,0.25996882128158194,0.24031092121904127,0,1,4,2,0
798,1,9958.903147316134,32,2,0.36231632182856355,0.883960818978499,1,3,4,2,1
799,0,812.7486583244711,55,4,1.6840508532400718,0.864304921036126,0,3,1,1,1
